commodity,variety,source_district,destination_district,buying_price,selling_price,distance_km,transport_cost,gross_margin,expected_margin,route_rank
Potato,Other,Birbhum,Kohima,1350.00,10900.00,844.05,2954.18,9550.00,6595.83,41
Potato,Other,Jhargram,Kohima,790.00,10900.00,1004.16,3514.56,10110.00,6595.44,42
Potato,Other,"North 24 Parganas",Kohima,1540.00,10900.00,802.68,2809.38,9360.00,6550.62,43
Potato,Other,Kolkata,Kohima,1420.00,10900.00,843.08,2950.78,9480.00,6529.22,44
Potato,Other,Khagaria,Kohima,1100.00,10900.00,955.38,3343.83,9800.00,6456.17,45
Potato,Other,Gomati,Kohima,3000.00,10900.00,430.26,1505.91,7900.00,6394.09,46
Potato,Other,Peren,Kohima,4300.00,10900.00,62.98,220.43,6600.00,6379.57,47
Potato,Other,Darjeeling,Kohima,1900.00,10900.00,750.96,2628.36,9000.00,6371.64,48
Potato,Other,"Paschim Bardhaman",Kohima,1420.00,10900.00,917.10,3209.85,9480.00,6270.15,49
Potato,Other,Nalanda,Kohima,900.00,10900.00,1087.18,3805.13,10000.00,6194.87,50
Potato,Potato,Goalpara,Bongaigaon,1100.00,14000.00,43.74,153.09,12900.00,12746.91,1
Potato,Potato,Dhubri,Bongaigaon,1000.00,14000.00,95.65,334.78,13000.00,12665.23,2
Potato,Potato,Coochbehar,Bongaigaon,880.00,14000.00,135.66,474.81,13120.00,12645.19,3
Potato,Potato,Barpeta,Bongaigaon,1175.00,14000.00,59.13,206.96,12825.00,12618.05,4
Potato,Potato,Kokrajhar,Bongaigaon,1300.00,14000.00,37.39,130.87,12700.00,12569.14,5
Potato,Potato,Kamrup,Bongaigaon,1300.00,14000.00,116.03,406.11,12700.00,12293.90,6
Potato,Potato,Nalbari,Bongaigaon,1400.00,14000.00,109.59,383.57,12600.00,12216.44,7
Potato,Potato,Darrang,Bongaigaon,1200.00,14000.00,182.90,640.15,12800.00,12159.85,8
Potato,Potato,Sonitpur,Bongaigaon,1200.00,14000.00,270.60,947.10,12800.00,11852.90,9
Potato,Potato,Hojai,Bongaigaon,1150.00,14000.00,292.88,1025.08,12850.00,11824.92,10
Potato,Potato,Nagaon,Bongaigaon,1250.00,14000.00,264.44,925.54,12750.00,11824.46,11
Potato,Potato,Malda,Bongaigaon,925.00,14000.00,362.83,1269.91,13075.00,11805.10,12
Potato,Potato,"West Garo Hills",Bongaigaon,2000.00,14000.00,125.56,439.46,12000.00,11560.54,13
Potato,Potato,Karimganj,Bongaigaon,1650.00,14000.00,319.46,1118.11,12350.00,11231.89,14
Potato,Potato,Bhagalpur,Bongaigaon,1100.00,14000.00,480.46,1681.61,12900.00,11218.39,15
Potato,Potato,Jorhat,Bongaigaon,1200.00,14000.00,455.45,1594.08,12800.00,11205.93,16
Potato,Potato,Saharsa,Bongaigaon,1075.00,14000.00,501.94,1756.79,12925.00,11168.21,17
Potato,Potato,Birbhum,Bongaigaon,1100.00,14000.00,504.70,1766.45,12900.00,11133.55,18
Potato,Potato,Sibsagar,Bongaigaon,1140.00,14000.00,511.43,1790.01,12860.00,11070.00,19
Potato,Potato,Golaghat,Bongaigaon,1450.00,14000.00,424.24,1484.84,12550.00,11065.16,20
Potato,Potato,Sepahijala,Bongaigaon,1600.00,14000.00,409.48,1433.18,12400.00,10966.82,21
Potato,Potato,Khowai,Bongaigaon,1800.00,14000.00,358.28,1253.98,12200.00,10946.02,22
Potato,Potato,Madhepura,Bongaigaon,1450.00,14000.00,476.35,1667.23,12550.00,10882.78,23
Potato,Potato,Banka,Bongaigaon,1350.00,14000.00,506.06,1771.21,12650.00,10878.79,24
Potato,Potato,Tinsukia,Bongaigaon,1000.00,14000.00,611.18,2139.13,13000.00,10860.87,25
Potato,Potato,Begusarai,Bongaigaon,1175.00,14000.00,572.56,2003.96,12825.00,10821.04,26
Potato,Potato,Kaithar,Bongaigaon,1800.00,14000.00,395.24,1383.34,12200.00,10816.66,27
Potato,Potato,Supaul,Bongaigaon,1500.00,14000.00,495.84,1735.44,12500.00,10764.56,28
Potato,Potato,Darbhanga,Bongaigaon,1200.00,14000.00,583.40,2041.90,12800.00,10758.10,29
Potato,Potato,"North Tripura",Bongaigaon,1900.00,14000.00,389.24,1362.34,12100.00,10737.66,30
Potato,Potato,Cachar,Bongaigaon,1975.00,14000.00,368.20,1288.70,12025.00,10736.30,31
Potato,Potato,Hailakandi,Bongaigaon,2075.00,14000.00,354.11,1239.39,11925.00,10685.62,32
Potato,Potato,"South Tripura",Bongaigaon,2000.00,14000.00,472.36,1653.26,12000.00,10346.74,33
Potato,Potato,"East Champaran/ Motihari",Bongaigaon,1300.00,14000.00,702.78,2459.73,12700.00,10240.27,34
Potato,Potato,"South District",Bongaigaon,2100.00,14000.00,478.48,1674.68,11900.00,10225.32,35
Potato,Potato,Nalanda,Bongaigaon,1500.00,14000.00,665.98,2330.93,12500.00,10169.07,36
Potato,Potato,Gomati,Bongaigaon,2475.00,14000.00,431.61,1510.64,11525.00,10014.37,37
Potato,Potato,Ballia,Bongaigaon,1180.00,14000.00,805.98,2820.93,12820.00,9999.07,38
Potato,Potato,Madhubani,Bongaigaon,1200.00,14000.00,801.14,2803.99,12800.00,9996.01,39
Potato,Potato,Siwan,Bongaigaon,1300.00,14000.00,772.96,2705.36,12700.00,9994.64,40
Potato,Potato,Ghazipur,Bongaigaon,950.00,14000.00,879.19,3077.17,13050.00,9972.84,41
Potato,Potato,Maharajganj,Bongaigaon,1400.00,14000.00,755.53,2644.36,12600.00,9955.65,42
Potato,Potato,Wokha,Bongaigaon,2450.00,14000.00,464.13,1624.46,11550.00,9925.55,43
Potato,Potato,Patna,Bongaigaon,1700.00,14000.00,687.56,2406.46,12300.00,9893.54,44
Potato,Potato,Varanasi,Bongaigaon,772.50,14000.00,958.29,3354.02,13227.50,9873.49,45
Potato,Potato,Deoria,Bongaigaon,1200.00,14000.00,843.39,2951.87,12800.00,9848.14,46
Potato,Potato,"Siddharth Nagar",Bongaigaon,800.00,14000.00,961.00,3363.50,13200.00,9836.50,47
Potato,Potato,Phek,Bongaigaon,2400.00,14000.00,511.05,1788.68,11600.00,9811.33,48
Potato,Potato,Azamgarh,Bongaigaon,1010.00,14000.00,921.39,3224.87,12990.00,9765.14,49
Potato,Potato,Kiphire,Bongaigaon,2400.00,14000.00,541.34,1894.69,11600.00,9705.31,50
Potato,Red,"Ropar (Rupnagar)",Patiala,800.00,1800.00,89.15,312.03,1000.00,687.98,1
Potato,Red,Sangrur,Patiala,1000.00,1800.00,68.36,239.26,800.00,560.74,2
Potato,Red,Jalpaiguri,Kalimpong,1350.00,2100.00,82.98,290.43,750.00,459.57,3
Potato,Red,Deoria,Mau(Maunathbhanjan),1060.00,1800.00,82.53,288.86,740.00,451.15,4
Potato,Red,Gorakhpur,"Sant Kabir Nagar",1225.00,1800.00,45.03,157.61,575.00,417.40,5
Potato,Red,Siwan,Mau(Maunathbhanjan),1025.00,1800.00,107.19,375.17,775.00,399.84,6
Potato,Red,Deoria,"Sant Kabir Nagar",1060.00,1800.00,102.66,359.31,740.00,380.69,7
Potato,Red,Ambedkarnagar,"Sant Kabir Nagar",1210.00,1800.00,67.35,235.73,590.00,354.28,8
Potato,Red,Siwan,Ballia,1025.00,1595.00,69.11,241.89,570.00,328.12,9
Potato,Red,Jalpaiguri,Darjeeling,1350.00,2000.00,92.88,325.08,650.00,324.92,10
Potato,Red,Azamgarh,Mau(Maunathbhanjan),1370.00,1800.00,50.79,177.77,430.00,252.24,11
Potato,Red,Faridkot,Patiala,900.00,1800.00,199.05,696.68,900.00,203.33,12
Potato,Red,Maharajganj,Mau(Maunathbhanjan),1200.00,1800.00,120.99,423.47,600.00,176.54,13
Potato,Red,Gorakhpur,Mau(Maunathbhanjan),1225.00,1800.00,114.80,401.80,575.00,173.20,14
Potato,Red,Deoria,Madhubani,1060.00,1500.00,77.30,270.55,440.00,169.45,15
Potato,Red,Maharajganj,Ballia,1200.00,1595.00,66.26,231.91,395.00,163.09,16
Potato,Red,Ayodhya,"Sant Kabir Nagar",1300.00,1800.00,101.74,356.09,500.00,143.91,17
Potato,Red,Deoria,Ballia,1060.00,1595.00,112.74,394.59,535.00,140.41,18
Potato,Red,Ambedkarnagar,Mau(Maunathbhanjan),1210.00,1800.00,129.51,453.29,590.00,136.72,19
Potato,Red,Siwan,"Sant Kabir Nagar",1025.00,1800.00,184.55,645.93,775.00,129.08,20
Potato,Red,Bhojpur,Ballia,1250.00,1595.00,63.35,221.73,345.00,123.28,21
Potato,Red,"Uttar Dinajpur",Kalimpong,1400.00,2100.00,168.03,588.11,700.00,111.90,22
Potato,Red,Siwan,Madhubani,1025.00,1500.00,106.75,373.63,475.00,101.38,23
Potato,Red,Prayagraj,Amethi,1110.00,1560.00,100.20,350.70,450.00,99.30,24
Potato,Red,Siwan,Maharajganj,1025.00,1200.00,24.16,84.56,175.00,90.44,25
Potato,Red,Siwan,Chhapra,1025.00,1400.00,81.64,285.74,375.00,89.26,26
Potato,Red,Azamgarh,"Sant Kabir Nagar",1370.00,1800.00,102.04,357.14,430.00,72.86,27
Potato,Red,Bhojpur,Mau(Maunathbhanjan),1250.00,1800.00,139.04,486.64,550.00,63.36,28
Potato,Red,"Uttar Dinajpur",Darjeeling,1400.00,2000.00,156.54,547.89,600.00,52.11,29
Potato,Red,Coochbehar,Kalimpong,1500.00,2100.00,161.31,564.59,600.00,35.42,30
Potato,Red,Alipurduar,Kalimpong,1550.00,2100.00,152.11,532.39,550.00,17.62,31
Potato,Red,Shajapur,Ujjain,1176.50,1436.00,70.89,248.12,259.50,11.39,32
Potato,Red,Faridkot,Muktsar,900.00,1050.00,39.91,139.69,150.00,10.32,33
Potato,Red,Darjeeling,Kalimpong,2000.00,2100.00,26.33,92.16,100.00,7.85,34
Potato,"Red Nanital",Chittor,Thiruvellore,1800.00,4000.00,111.40,389.90,2200.00,1810.10,1
Potato,"Red Nanital",Perambalur,Pudukkottai,2600.00,4750.00,117.40,410.90,2150.00,1739.10,2
Potato,"Red Nanital",Theni,Dindigul,2600.00,4500.00,82.83,289.91,1900.00,1610.10,3
Potato,"Red Nanital",Chittor,Pudukkottai,1800.00,4750.00,394.09,1379.32,2950.00,1570.69,4
Potato,"Red Nanital",Thiruchirappalli,Pudukkottai,3000.00,4750.00,59.95,209.83,1750.00,1540.18,5
Potato,"Red Nanital",Thanjavur,Pudukkottai,3000.00,4750.00,70.34,246.19,1750.00,1503.81,6
Potato,"Red Nanital",Theni,Pudukkottai,2600.00,4750.00,186.83,653.91,2150.00,1496.10,7
Potato,"Red Nanital",Thirunelveli,Pudukkottai,2300.00,4750.00,272.66,954.31,2450.00,1495.69,8
Potato,"Red Nanital",Chittor,Kallakuruchi,1800.00,4000.00,205.08,717.78,2200.00,1482.22,9
Potato,"Red Nanital",Chittor,Cuddalore,1800.00,4000.00,222.38,778.33,2200.00,1421.67,10
Potato,"Red Nanital",Thirunelveli,Dindigul,2300.00,4500.00,228.94,801.29,2200.00,1398.71,11
Potato,"Red Nanital",Chittor,Kancheepuram,1800.00,3500.00,98.80,345.80,1700.00,1354.20,12
Potato,"Red Nanital",Thirupathur,Pudukkottai,3250.00,4750.00,46.80,163.80,1500.00,1336.20,13
Potato,"Red Nanital",Thirunelveli,Ramanathapuram,2300.00,4250.00,175.74,615.09,1950.00,1334.91,14
Potato,"Red Nanital",Thirunelveli,Thiruvananthapuram,2300.00,4000.00,111.46,390.11,1700.00,1309.89,15
Potato,"Red Nanital",Perambalur,Dindigul,2600.00,4500.00,173.38,606.83,1900.00,1293.17,16
Potato,"Red Nanital",Chittor,Dindigul,1800.00,4500.00,424.43,1485.51,2700.00,1214.50,17
Potato,"Red Nanital",Chittor,Chengalpattu,1800.00,3500.00,141.29,494.52,1700.00,1205.49,18
Potato,"Red Nanital",Krishnagiri,Pudukkottai,2500.00,4750.00,307.76,1077.16,2250.00,1172.84,19
Potato,"Red Nanital",Perambalur,Kallakuruchi,2600.00,4000.00,71.73,251.06,1400.00,1148.95,20
Potato,"Red Nanital",Thiruchirappalli,Dindigul,3000.00,4500.00,116.58,408.03,1500.00,1091.97,21
Potato,"Red Nanital",Chittor,Vellore,1800.00,3000.00,42.05,147.18,1200.00,1052.83,22
Potato,"Red Nanital",Perambalur,Ariyalur,2600.00,3750.00,30.00,105.00,1150.00,1045.00,23
Potato,"Red Nanital",Madurai,Pudukkottai,3325.00,4750.00,112.56,393.96,1425.00,1031.04,24
Potato,"Red Nanital",Chittor,Thiruvannamalai,1800.00,3300.00,134.85,471.98,1500.00,1028.03,25
Potato,"Red Nanital",Chittor,"The Nilgiris",1800.00,4250.00,412.10,1442.35,2450.00,1007.65,26
Potato,"Red Nanital",Namakkal,Pudukkottai,3250.00,4750.00,143.09,500.82,1500.00,999.19,27
Potato,"Red Nanital",Thirunelveli,Tuticorin,2300.00,3500.00,58.76,205.66,1200.00,994.34,28
Potato,"Red Nanital",Krishnagiri,Kallakuruchi,2500.00,4000.00,149.81,524.34,1500.00,975.67,29
Potato,"Red Nanital",Ranipet,Thiruvellore,2800.00,4000.00,65.18,228.13,1200.00,971.87,30
Potato,"Red Nanital",Madurai,Dindigul,3325.00,4500.00,64.51,225.79,1175.00,949.22,31
Potato,"Red Nanital",Chittor,Ariyalur,1800.00,3750.00,287.73,1007.06,1950.00,942.95,32
Potato,"Red Nanital",Virudhunagar,Pudukkottai,3250.00,4750.00,159.95,559.83,1500.00,940.18,33
Potato,"Red Nanital",Theni,Coimbatore,2600.00,4075.00,153.01,535.54,1475.00,939.47,34
Potato,"Red Nanital",Krishnagiri,Dindigul,2500.00,4500.00,303.39,1061.87,2000.00,938.14,35
Potato,"Red Nanital",Theni,Ramanathapuram,2600.00,4250.00,207.09,724.82,1650.00,925.19,36
Potato,"Red Nanital",Thirupathur,Dindigul,3250.00,4500.00,92.91,325.19,1250.00,924.82,37
Potato,"Red Nanital",Thanjavur,Dindigul,3000.00,4500.00,168.44,589.54,1500.00,910.46,38
Potato,"Red Nanital",Perambalur,Cuddalore,2600.00,4000.00,139.96,489.86,1400.00,910.14,39
Potato,"Red Nanital",Thiruvarur,Pudukkottai,3400.00,4750.00,127.59,446.57,1350.00,903.44,40
Potato,"Red Nanital",Virudhunagar,Dindigul,3250.00,4500.00,107.06,374.71,1250.00,875.29,41
Potato,"Red Nanital",Bhilwara,Ajmer,1000.00,2400.00,155.68,544.88,1400.00,855.12,42
Potato,"Red Nanital",Krishnagiri,"The Nilgiris",2500.00,4250.00,260.15,910.53,1750.00,839.48,43
Potato,"Red Nanital",Theni,"The Nilgiris",2600.00,4250.00,231.90,811.65,1650.00,838.35,44
Potato,"Red Nanital",Namakkal,Dindigul,3250.00,4500.00,122.61,429.14,1250.00,820.87,45
Potato,"Red Nanital",Chittor,Villupuram,1800.00,3250.00,185.08,647.78,1450.00,802.22,46
Potato,"Red Nanital",Chittor,Coimbatore,1800.00,4075.00,422.15,1477.53,2275.00,797.48,47
Potato,"Red Nanital",Thirunelveli,Sivaganga,2300.00,3750.00,187.35,655.73,1450.00,794.28,48
Potato,"Red Nanital",Thirupur,Dindigul,3250.00,4500.00,131.29,459.52,1250.00,790.49,49
Potato,"Red Nanital",Chittor,Ranipet,1800.00,2800.00,62.88,220.08,1000.00,779.92,50
Potato,Shimla,Dehradoon,Kurukshetra,800.00,1550.00,152.21,532.74,750.00,217.27,1
Potato,Shimla,Ambala,Kurukshetra,1300.00,1550.00,54.33,190.16,250.00,59.85,2
Tomato,Deshi,Alipurduar,"East Khasi Hills",800.00,26000.00,325.35,1138.73,25200.00,24061.28,1
Tomato,Deshi,Khowai,"East Khasi Hills",1350.00,26000.00,185.38,648.83,24650.00,24001.17,2
Tomato,Deshi,Jalpaiguri,"East Khasi Hills",1300.00,26000.00,415.71,1454.99,24700.00,23245.02,3
Tomato,Deshi,"South Tripura","East Khasi Hills",1700.00,26000.00,305.79,1070.27,24300.00,23229.74,4
Tomato,Deshi,Sepahijala,"East Khasi Hills",2200.00,26000.00,254.45,890.58,23800.00,22909.43,5
Tomato,Deshi,Mon,"East Khasi Hills",1565.00,26000.00,442.51,1548.79,24435.00,22886.22,6
Tomato,Deshi,Coochbehar,"East Khasi Hills",2100.00,26000.00,319.93,1119.76,23900.00,22780.25,7
Tomato,Deshi,Nadia,"East Khasi Hills",1500.00,26000.00,494.50,1730.75,24500.00,22769.25,8
Tomato,Deshi,"South District","East Khasi Hills",2200.00,26000.00,309.31,1082.59,23800.00,22717.42,9
Tomato,Deshi,Bhagalpur,"East Khasi Hills",1200.00,26000.00,608.45,2129.58,24800.00,22670.43,10
Tomato,Deshi,Hooghly,"East Khasi Hills",1400.00,26000.00,553.00,1935.50,24600.00,22664.50,11
Tomato,Deshi,Purnea,"East Khasi Hills",1600.00,26000.00,546.75,1913.63,24400.00,22486.38,12
Tomato,Deshi,Banka,"East Khasi Hills",1400.00,26000.00,619.18,2167.13,24600.00,22432.87,13
Tomato,Deshi,Begusarai,"East Khasi Hills",1100.00,26000.00,713.10,2495.85,24900.00,22404.15,14
Tomato,Deshi,Unokoti,"East Khasi Hills",3200.00,26000.00,167.93,587.76,22800.00,22212.25,15
Tomato,Deshi,Sheikhpura,"East Khasi Hills",1200.00,26000.00,748.65,2620.28,24800.00,22179.73,16
Tomato,Deshi,Khagaria,"East Khasi Hills",1500.00,26000.00,670.36,2346.26,24500.00,22153.74,17
Tomato,Deshi,"North Tripura","East Khasi Hills",3200.00,26000.00,186.28,651.98,22800.00,22148.02,18
Tomato,Deshi,Kaithar,"East Khasi Hills",2000.00,26000.00,532.46,1863.61,24000.00,22136.39,19
Tomato,Deshi,Jamui,"East Khasi Hills",1400.00,26000.00,705.01,2467.54,24600.00,22132.47,20
Tomato,Deshi,Araria,"East Khasi Hills",2000.00,26000.00,554.14,1939.49,24000.00,22060.51,21
Tomato,Deshi,Bhojpur,"East Khasi Hills",875.00,26000.00,912.54,3193.89,25125.00,21931.11,22
Tomato,Deshi,Nawada,"East Khasi Hills",1300.00,26000.00,791.91,2771.69,24700.00,21928.32,23
Tomato,Deshi,Saran,"East Khasi Hills",1100.00,26000.00,880.03,3080.11,24900.00,21819.90,24
Tomato,Deshi,Nalanda,"East Khasi Hills",1400.00,26000.00,800.21,2800.74,24600.00,21799.27,25
Tomato,Deshi,Jehanabad,"East Khasi Hills",1300.00,26000.00,857.29,3000.52,24700.00,21699.49,26
Tomato,Deshi,Supaul,"East Khasi Hills",2000.00,26000.00,660.01,2310.04,24000.00,21689.97,27
Tomato,Deshi,Kishanganj,"East Khasi Hills",2600.00,26000.00,494.44,1730.54,23400.00,21669.46,28
Tomato,Deshi,Chandauli,"East Khasi Hills",692.50,26000.00,1072.90,3755.15,25307.50,21552.35,29
Tomato,Deshi,Birbhum,"East Khasi Hills",2500.00,26000.00,559.88,1959.58,23500.00,21540.42,30
Tomato,Deshi,Darbhanga,"East Khasi Hills",2000.00,26000.00,748.60,2620.10,24000.00,21379.90,31
Tomato,Deshi,"East Champaran/ Motihari","East Khasi Hills",1600.00,26000.00,878.39,3074.37,24400.00,21325.64,32
Tomato,Deshi,Siwan,"East Khasi Hills",1450.00,26000.00,939.21,3287.24,24550.00,21262.77,33
Tomato,Deshi,Munghair,"East Khasi Hills",2400.00,26000.00,670.53,2346.86,23600.00,21253.15,34
Tomato,Deshi,Sheohar,"East Khasi Hills",1900.00,26000.00,829.50,2903.25,24100.00,21196.75,35
Tomato,Deshi,Samastipur,"East Khasi Hills",2200.00,26000.00,758.45,2654.58,23800.00,21145.43,36
Tomato,Deshi,Maharajganj,"East Khasi Hills",1650.00,26000.00,919.24,3217.34,24350.00,21132.66,37
Tomato,Deshi,Medinipur(W),"East Khasi Hills",2425.00,26000.00,703.30,2461.55,23575.00,21113.45,38
Tomato,Deshi,Zunheboto,"East Khasi Hills",3700.00,26000.00,351.71,1230.99,22300.00,21069.02,39
Tomato,Deshi,Ballia,"East Khasi Hills",1570.00,26000.00,961.61,3365.64,24430.00,21064.37,40
Tomato,Deshi,Medinipur(E),"East Khasi Hills",2500.00,26000.00,703.10,2460.85,23500.00,21039.15,41
Tomato,Deshi,Singroli,"East Khasi Hills",900.00,26000.00,1164.85,4076.98,25100.00,21023.03,42
Tomato,Deshi,Sitamarhi,"East Khasi Hills",2200.00,26000.00,804.24,2814.84,23800.00,20985.16,43
Tomato,Deshi,Arwal,"East Khasi Hills",2000.00,26000.00,898.44,3144.54,24000.00,20855.46,44
Tomato,Deshi,Madhepura,"East Khasi Hills",3000.00,26000.00,633.23,2216.31,23000.00,20783.70,45
Tomato,Deshi,Buxar,"East Khasi Hills",1800.00,26000.00,983.90,3443.65,24200.00,20756.35,46
Tomato,Deshi,Dhalai,"East Khasi Hills",4500.00,26000.00,215.98,755.93,21500.00,20744.07,47
Tomato,Deshi,Jajpur,"East Khasi Hills",2000.00,26000.00,944.49,3305.72,24000.00,20694.29,48
Tomato,Deshi,Rohtas,"East Khasi Hills",1900.00,26000.00,988.18,3458.63,24100.00,20641.37,49
Tomato,Deshi,Gopalgang,"East Khasi Hills",2100.00,26000.00,933.26,3266.41,23900.00,20633.59,50
Tomato,Hybrid,Bellary,Haveri,800.00,8500.00,209.83,734.41,7700.00,6965.60,1
Tomato,Hybrid,Chikmagalur,Haveri,800.00,8500.00,210.33,736.16,7700.00,6963.85,2
Tomato,Hybrid,Koppal,Haveri,1700.00,8500.00,125.56,439.46,6800.00,6360.54,3
Tomato,Hybrid,Hassan,Haveri,1500.00,8500.00,266.13,931.46,7000.00,6068.55,4
Tomato,Hybrid,Kolar,Haveri,1000.00,8500.00,433.80,1518.30,7500.00,5981.70,5
Tomato,Hybrid,Mysore,Haveri,1200.00,8500.00,384.45,1345.58,7300.00,5954.43,6
Tomato,Hybrid,"Ranga Reddy",Haveri,1000.00,8500.00,518.13,1813.46,7500.00,5686.55,7
Tomato,Hybrid,Mysore,Mandya,1200.00,7000.00,43.70,152.95,5800.00,5647.05,8
Tomato,Hybrid,Chamrajnagar,Haveri,1300.00,8500.00,450.63,1577.21,7200.00,5622.80,9
Tomato,Hybrid,Chikmagalur,Mandya,800.00,7000.00,187.29,655.52,6200.00,5544.49,10
Tomato,Hybrid,Bangalore,Haveri,1600.00,8500.00,388.08,1358.28,6900.00,5541.72,11
Tomato,Hybrid,Chamrajnagar,Mandya,1300.00,7000.00,85.18,298.13,5700.00,5401.87,12
Tomato,Hybrid,Hyderabad,Haveri,1200.00,8500.00,546.50,1912.75,7300.00,5387.25,13
Tomato,Hybrid,Kolar,Mandya,1000.00,7000.00,188.23,658.81,6000.00,5341.20,14
Tomato,Hybrid,Jehanabad,Nalanda,1100.00,6500.00,58.93,206.26,5400.00,5193.75,15
Tomato,Hybrid,Mysuru,Haveri,2000.00,8500.00,383.85,1343.48,6500.00,5156.53,16
Tomato,Hybrid,Hassan,Mandya,1500.00,7000.00,125.44,439.04,5500.00,5060.96,17
Tomato,Hybrid,Bangalore,Mandya,1600.00,7000.00,113.65,397.78,5400.00,5002.23,18
Tomato,Hybrid,Chittor,Haveri,1600.00,8500.00,543.94,1903.79,6900.00,4996.21,19
Tomato,Hybrid,Annamayya,Haveri,1920.00,8500.00,456.71,1598.49,6580.00,4981.52,20
Tomato,Hybrid,Rohtas,Nalanda,850.00,6500.00,192.75,674.63,5650.00,4975.38,21
Tomato,Hybrid,Bellary,Mandya,800.00,7000.00,362.80,1269.80,6200.00,4930.20,22
Tomato,Hybrid,Mysuru,Mandya,2000.00,7000.00,44.68,156.38,5000.00,4843.62,23
Tomato,Hybrid,Maharajganj,Nalanda,1450.00,6500.00,180.09,630.32,5050.00,4419.69,24
Tomato,Hybrid,Karimnagar,Haveri,1625.00,8500.00,709.99,2484.97,6875.00,4390.04,25
Tomato,Hybrid,"East Khasi Hills","South Garo Hills",2650.00,7500.00,154.90,542.15,4850.00,4307.85,26
Tomato,Hybrid,Chittor,Mandya,1600.00,7000.00,312.73,1094.56,5400.00,4305.45,27
Tomato,Hybrid,Mau(Maunathbhanjan),Nalanda,1300.00,6500.00,262.41,918.44,5200.00,4281.57,28
Tomato,Hybrid,Palakad,Haveri,2250.00,8500.00,582.94,2040.29,6250.00,4209.71,29
Tomato,Hybrid,Kaimur/Bhabhua,Nalanda,1600.00,6500.00,231.89,811.62,4900.00,4088.39,30
Tomato,Hybrid,"Sant Kabir Nagar",Nalanda,1100.00,6500.00,381.36,1334.76,5400.00,4065.24,31
Tomato,Hybrid,Annamayya,Mandya,1920.00,7000.00,293.48,1027.18,5080.00,4052.82,32
Tomato,Hybrid,Deoria,Nalanda,1535.00,6500.00,282.70,989.45,4965.00,3975.55,33
Tomato,Hybrid,Ballia,Nalanda,1900.00,6500.00,185.18,648.13,4600.00,3951.87,34
Tomato,Hybrid,Jehanabad,"South Garo Hills",1100.00,7500.00,702.76,2459.66,6400.00,3940.34,35
Tomato,Hybrid,Koppal,Mandya,1700.00,7000.00,401.78,1406.23,5300.00,3893.77,36
Tomato,Hybrid,Palakad,Mandya,2250.00,7000.00,245.25,858.38,4750.00,3891.63,37
Tomato,Hybrid,Saharsa,Nalanda,2000.00,6500.00,176.98,619.43,4500.00,3880.57,38
Tomato,Hybrid,Chandauli,Nalanda,1700.00,6500.00,274.78,961.73,4800.00,3838.27,39
Tomato,Hybrid,Purnea,"South Garo Hills",2300.00,7500.00,395.44,1384.04,5200.00,3815.96,40
Tomato,Hybrid,Supaul,Nalanda,2000.00,6500.00,199.26,697.41,4500.00,3802.59,41
Tomato,Hybrid,Mahendragarh-Narnaul,Nalanda,1000.00,6500.00,492.01,1722.04,5500.00,3777.97,42
Tomato,Hybrid,Azamgarh,Nalanda,1650.00,6500.00,313.10,1095.85,4850.00,3754.15,43
Tomato,Hybrid,Malappuram,Haveri,2900.00,8500.00,529.30,1852.55,5600.00,3747.45,44
Tomato,Hybrid,Rohtas,"South Garo Hills",850.00,7500.00,833.28,2916.48,6650.00,3733.52,45
Tomato,Hybrid,Sonbhadra,Nalanda,1660.00,6500.00,317.35,1110.73,4840.00,3729.28,46
Tomato,Hybrid,Saharsa,"South Garo Hills",2000.00,7500.00,506.38,1772.33,5500.00,3727.67,47
Tomato,Hybrid,Varanasi,Nalanda,1700.00,6500.00,309.30,1082.55,4800.00,3717.45,48
Tomato,Hybrid,Supaul,"South Garo Hills",2000.00,7500.00,510.94,1788.29,5500.00,3711.71,49
Tomato,Hybrid,Darjeeling,"South Garo Hills",2500.00,7500.00,376.24,1316.84,5000.00,3683.16,50
Tomato,Local,Barpeta,"South Garo Hills",1200.00,9000.00,148.60,520.10,7800.00,7279.90,1
Tomato,Local,Kaithar,"South Garo Hills",600.00,9000.00,379.19,1327.17,8400.00,7072.84,2
Tomato,Local,Jalpaiguri,"South Garo Hills",1000.00,9000.00,285.96,1000.86,8000.00,6999.14,3
Tomato,Local,Zunheboto,Dimapur,2000.00,9200.00,102.38,358.33,7200.00,6841.67,4
Tomato,Local,Barpeta,Dimapur,1200.00,9200.00,344.00,1204.00,8000.00,6796.00,5
Tomato,Local,Coochbehar,"South Garo Hills",1800.00,9000.00,198.59,695.07,7200.00,6504.94,6
Tomato,Local,Malda,"South Garo Hills",1550.00,9000.00,308.34,1079.19,7450.00,6370.81,7
Tomato,Local,Dhubri,"South Garo Hills",2200.00,9000.00,125.91,440.69,6800.00,6359.32,8
Tomato,Local,Purnea,"South Garo Hills",1300.00,9000.00,395.44,1384.04,7700.00,6315.96,9
Tomato,Local,Bhagalpur,"South Garo Hills",1100.00,9000.00,453.83,1588.41,7900.00,6311.60,10
Tomato,Local,Khowai,"South Garo Hills",2100.00,9000.00,215.16,753.06,6900.00,6146.94,11
Tomato,Local,"North Tripura",Dimapur,2000.00,9200.00,315.39,1103.87,7200.00,6096.14,12
